10:47.342	ID:1	30 25652 43581 0 2 15 3 0 22 16590 0 2639 38518 60 350 5 13 35 1 256 65 1 2 51 65535 65535 0 0 0 0 
10:54.749	ID:1	30 25652 43588 0 3 16 2 0 22 17664 0 4007 50059 375 544 8 12 20 3 256 31 1 224 217 65535 65535 0 0 0 0 
10:56.552	ID:1	30 25652 43590 0 9 16 1 0 22 18369 0 2465 36164 90 324 1 8 8 1 256 63 1 0 49 65535 65535 0 0 0 0 
10:58.086	ID:1	30 25652 43592 0 7 16 1 0 22 18611 0 5244 51310 745 1147 1 8 8 4 256 123 1 60 109 65535 65535 0 0 0 0 
11:01.381	ID:1	30 25652 43595 0 8 16 1 0 22 18963 0 4463 58698 286 676 1 8 8 1 256 70 1 7 0 65535 65535 0 0 0 0 
11:06.416	ID:1	30 25652 43600 0 10 17 2 0 22 19610 0 4406 59831 191 497 6 8 16 4 256 250 1 187 180 65535 65535 0 0 0 0 
11:07.471	ID:1	30 25652 43601 0 6 17 1 0 22 19798 0 3759 45955 333 735 1 9 9 2 256 40 1 233 226 65535 65535 0 0 0 0 
11:11.867	ID:1	30 25652 43605 0 2 16 3 0 22 20368 0 4361 55967 424 563 5 14 39 1 256 56 1 249 242 65535 65535 0 0 0 0 
11:16.825	ID:1	30 25652 43610 0 7 17 1 0 22 21009 0 2944 35343 129 488 1 8 8 4 256 114 1 51 100 65535 65535 0 0 0 0 
11:19.497	ID:1	30 25652 43613 0 3 17 2 0 22 21368 0 4377 54737 456 620 8 16 25 3 512 15 1 208 201 65535 65535 0 0 0 0 
11:20.079	ID:1	30 25652 43614 0 4 17 2 0 22 21428 0 4869 64266 379 621 7 11 19 2 256 54 1 247 40 65535 65535 0 0 0 0 
11:21.703	ID:1	30 25652 43615 0 5 17 2 0 22 21503 0 3609 38331 653 659 7 16 24 2 512 1 1 194 187 65535 65535 0 0 0 0 
11:25.280	ID:1	30 25652 43619 0 8 17 1 0 22 22022 0 3624 45229 124 653 1 11 11 1 512 61 1 254 247 65535 65535 0 0 0 0 
11:26.573	ID:1	30 25652 43620 0 2 17 3 0 22 22233 0 3949 55600 81 518 5 11 41 1 256 47 1 240 33 65535 65535 0 0 0 0 
11:28.399	ID:1	30 25652 43622 0 9 17 1 0 22 22445 0 4215 60856 5 595 1 8 8 1 512 121 1 58 107 65535 65535 0 0 0 0 
11:34.382	ID:1	30 25652 43628 0 10 18 2 0 22 23164 0 4165 52497 375 582 6 11 22 4 256 234 1 171 164 65535 65535 0 0 0 0 
11:35.076	ID:1	30 25652 43629 0 5 18 2 0 22 23272 0 5462 50953 1115 1004 7 13 21 2 512 241 1 178 171 65535 65535 0 0 0 0 
11:40.757	ID:1	30 25652 43634 0 8 18 1 0 22 24003 0 4415 58813 41 700 1 9 9 1 512 45 1 238 231 65535 65535 0 0 0 0 
11:42.201	ID:1	30 25652 43636 0 4 18 2 0 22 24299 0 3514 42278 389 503 7 12 20 2 512 45 1 238 31 65535 65535 0 0 0 0 
11:46.058	ID:1	30 25652 43640 0 9 18 1 0 22 24706 0 2446 33641 15 278 1 8 8 1 512 112 1 49 42 65535 65535 0 0 0 0 
11:51.584	ID:1	30 25652 43645 0 6 18 1 0 22 25466 0 3104 42097 73 513 1 8 8 2 512 24 1 217 10 65535 65535 0 0 0 0 
11:54.451	ID:1	30 25652 43648 0 3 18 2 0 22 25812 0 2541 32921 143 286 8 13 21 3 512 255 1 192 185 65535 65535 0 0 0 0 
11:57.312	ID:1	30 25652 43651 0 7 18 1 0 22 26192 0 3768 37599 520 773 1 8 8 4 256 172 1 109 158 65535 65535 0 0 0 0 
11:59.276	ID:1	30 25652 43653 0 2 18 3 0 22 26430 0 4533 62427 121 527 5 9 33 1 512 38 1 231 24 65535 65535 0 0 0 0 
12:02.444	ID:1	30 25652 43656 0 8 19 1 0 22 26779 0 3169 41090 168 608 1 8 8 1 512 29 1 222 215 65535 65535 0 0 0 0 
12:03.585	ID:1	30 25652 43657 0 7 19 1 0 22 26973 0 6569 43278 1620 2039 1 8 8 4 256 163 1 100 93 65535 65535 0 0 0 0 
12:11.521	ID:1	30 25652 43665 0 10 19 2 0 22 27982 0 2787 35636 244 379 6 12 20 4 256 225 1 162 211 65535 65535 0 0 0 0 
12:20.034	ID:1	30 25652 43674 0 9 19 1 0 22 29054 0 4424 64954 5 646 1 8 8 1 512 96 1 33 26 65535 65535 0 0 0 0 
12:21.530	ID:1	30 25652 43675 0 6 19 1 0 22 29299 0 4800 56382 402 927 1 8 8 2 512 15 1 208 1 65535 65535 0 0 0 0 
12:22.748	ID:1	30 25652 43676 0 3 19 2 0 22 29113 0 4037 48655 375 539 8 14 22 3 512 239 1 176 169 65535 65535 0 0 0 0 
12:29.326	ID:1	30 25652 43683 0 4 19 2 0 22 30327 0 3078 45018 10 365 7 10 18 2 512 36 1 229 222 65535 65535 0 0 0 0 
12:32.495	ID:1	30 25652 43686 0 5 19 2 0 22 30331 0 4722 51597 659 794 7 9 17 2 512 225 1 162 155 65535 65535 0 0 0 0 
12:41.754	ID:1	30 25652 43695 0 2 19 3 0 22 31862 0 3288 40059 276 425 5 17 34 1 512 29 1 222 215 65535 65535 0 0 0 0 
12:44.599	ID:1	30 25652 43698 0 8 20 1 0 22 32174 0 2942 40085 56 450 1 9 9 1 512 13 1 206 255 65535 65535 0 0 0 0 
12:47.679	ID:1	30 25652 43701 0 7 20 1 0 22 32639 0 3537 41650 319 667 1 9 9 4 512 147 1 84 77 65535 65535 0 0 0 0 
12:48.373	ID:1	30 25652 43702 0 3 20 2 0 22 32708 0 4945 52396 753 693 8 17 28 3 512 223 1 160 209 65535 65535 0 0 0 0 
12:52.141	ID:1	30 25652 43706 0 6 20 1 0 22 33217 0 4205 58330 5 588 1 8 8 2 512 6 1 199 248 65535 65535 0 0 0 0 
13:01.145	ID:1	30 25652 43715 0 5 20 2 0 22 34264 0 5636 57157 857 884 7 8 19 2 512 209 1 146 139 65535 65535 0 0 0 0 
13:03.121	ID:1	30 25652 43717 0 3 21 2 0 22 34555 0 4200 54701 405 666 8 16 24 3 512 214 1 151 144 65535 65535 0 0 0 0 
13:03.396	ID:1	30 25652 43717 0 10 20 2 0 22 34143 0 3420 45737 161 494 6 10 18 4 512 216 1 153 202 65535 65535 0 0 0 0 
13:03.547	ID:1	30 25652 43717 0 9 20 1 0 22 34618 0 3114 41291 100 358 1 8 8 1 512 80 1 17 10 65535 65535 0 0 0 0 
13:05.450	ID:1	30 25652 43719 0 4 20 2 0 22 34468 0 4436 61593 65 586 7 9 17 2 512 20 1 213 206 65535 65535 0 0 0 0 
13:07.203	ID:1	30 25652 43721 0 4 21 2 0 22 35165 0 9062 35435 3822 1726 7 11 19 2 512 4 1 197 190 65535 65535 0 0 0 0 
13:14.215	ID:1	30 25652 43728 0 8 21 1 0 22 35952 0 4615 55661 398 839 1 8 8 1 512 4 1 197 190 65535 65535 0 0 0 0 
13:17.449	ID:1	30 25652 43731 0 2 20 3 0 22 36018 0 4742 61616 157 581 5 13 32 1 512 20 1 213 206 65535 65535 0 0 0 0 
13:22.203	ID:1	30 25652 43736 0 5 21 2 0 22 36944 0 3926 38861 704 687 7 9 17 2 512 193 1 130 123 65535 65535 0 0 0 0 
13:22.900	ID:1	30 25652 43736 0 10 21 2 0 22 37058 0 4272 42269 719 732 6 18 26 4 512 207 1 144 137 65535 65535 0 0 0 0 
13:28.109	ID:1	30 25652 43742 0 6 21 1 0 22 37821 0 3412 33336 509 697 1 8 8 2 512 64 1 1 250 65535 65535 0 0 0 0 
13:28.770	ID:1	30 25652 43742 0 9 21 1 0 22 37853 0 3895 47769 208 553 1 11 11 1 512 71 1 8 57 65535 65535 0 0 0 0 
13:29.055	ID:1	30 25652 43743 0 7 21 1 0 22 37935 0 3791 38474 458 849 1 8 8 4 512 131 1 68 117 65535 65535 0 0 0 0 
13:36.828	ID:1	30 25652 43750 0 2 21 3 0 22 38899 0 4043 41965 588 578 5 20 39 1 512 4 1 197 246 65535 65535 0 0 0 0 
13:37.832	ID:1	30 25652 43751 0 5 22 2 0 22 38917 0 5597 57340 1055 992 7 12 20 2 512 177 1 114 107 65535 65535 0 0 0 0 
13:40.153	ID:1	30 25652 43754 0 10 22 2 0 22 39325 0 2916 33230 370 425 6 17 25 4 512 191 1 128 121 65535 65535 0 0 0 0 
13:41.045	ID:1	30 25652 43755 0 8 22 1 0 22 39400 0 3843 51160 172 655 1 8 8 1 512 244 1 181 174 65535 65535 0 0 0 0 
13:48.236	ID:1	30 25652 43762 0 3 22 2 0 22 40321 0 3234 42757 257 475 8 16 24 3 512 198 1 135 128 65535 65535 0 0 0 0 
13:51.616	ID:1	30 25652 43765 0 4 22 2 0 22 40490 0 2811 39662 162 403 7 9 17 2 512 251 1 188 181 65535 65535 0 0 0 0 
13:57.203	ID:1	30 25652 43771 0 7 22 1 0 22 41538 0 4995 52534 497 819 1 11 11 4 512 122 1 59 52 65535 65535 0 0 0 0 
14:00.480	ID:1	30 25652 43774 0 9 22 1 0 22 41912 0 4418 60385 5 536 1 9 9 1 512 62 1 255 48 65535 65535 0 0 0 0 
14:00.562	ID:1	30 25652 43774 0 6 22 1 0 22 41975 0 4938 61387 313 740 1 8 8 2 512 48 1 241 34 65535 65535 0 0 0 0 
14:10.452	ID:1	30 25652 43784 0 6 23 1 0 22 43241 0 2740 37685 10 314 1 8 8 2 512 39 1 232 225 65535 65535 0 0 0 0 
14:11.801	ID:1	30 25652 43785 0 2 22 3 0 22 43321 0 2504 32790 93 298 5 15 34 1 512 251 1 188 237 65535 65535 0 0 0 0 
14:15.452	ID:1	30 25652 43789 0 5 23 2 0 22 43805 0 3102 35898 532 518 7 14 23 2 512 161 1 98 147 65535 65535 0 0 0 0 
14:15.866	ID:1	30 25652 43789 0 8 23 1 0 22 43837 0 5731 65057 637 1068 1 8 8 1 512 228 1 165 158 65535 65535 0 0 0 0 
14:16.145	ID:1	30 25652 43790 0 10 23 2 0 22 43849 0 2400 33685 80 356 6 13 21 4 512 175 1 112 105 65535 65535 0 0 0 0 
14:19.126	ID:1	30 25652 43793 0 9 23 1 0 22 44287 0 2851 35066 181 392 1 8 8 1 512 53 1 246 239 65535 65535 0 0 0 0 
14:19.371	ID:1	30 25652 43793 0 3 23 2 0 22 44358 0 4488 59932 374 628 8 16 24 3 512 249 1 186 179 65535 65535 0 0 0 0 
14:20.258	ID:1	30 25652 43794 0 7 23 1 0 22 44489 0 4096 43016 491 888 1 8 8 4 512 106 1 43 36 65535 65535 0 0 0 0 
14:23.703	ID:1	30 25652 43797 0 4 23 2 0 22 44966 0 2515 33198 225 336 7 11 19 2 512 235 1 172 165 65535 65535 0 0 0 0 
14:35.218	ID:1	30 25652 43809 0 6 24 1 0 22 46411 0 3569 46985 132 672 1 8 8 2 512 23 1 216 209 65535 65535 0 0 0 0 
14:39.867	ID:1	30 25652 43813 0 7 24 1 0 22 46999 0 2980 37067 153 438 1 8 8 4 512 90 1 27 20 65535 65535 0 0 0 0 
14:40.778	ID:1	30 25652 43814 0 10 24 2 0 22 47082 0 3881 47693 344 540 6 14 22 4 512 159 1 96 89 65535 65535 0 0 0 0 
14:42.579	ID:1	30 25652 43816 0 2 23 3 0 22 47269 0 4724 58311 329 590 5 15 36 1 512 242 1 179 228 65535 65535 0 0 0 0 
14:44.344	ID:1	30 25652 43818 0 4 24 2 0 22 47575 0 2713 38915 81 374 7 9 17 2 512 219 1 156 205 65535 65535 0 0 0 0 
14:48.947	ID:1	30 25652 43823 0 5 24 2 0 22 48051 0 5292 62455 640 919 7 12 20 2 512 152 1 89 82 65535 65535 0 0 0 0 
14:50.489	ID:1	30 25652 43824 0 9 24 1 0 22 48313 0 4506 59739 157 635 1 8 8 1 512 37 1 230 223 65535 65535 0 0 0 0 
14:55.639	ID:1	30 25652 43829 0 8 24 1 0 22 48948 0 2990 37792 141 508 1 8 8 1 512 212 1 149 198 65535 65535 0 0 0 0 
14:56.579	ID:1	30 25652 43830 0 2 24 3 0 22 49071 0 5011 52522 700 761 5 15 34 1 512 233 1 170 163 65535 65535 0 0 0 0 
14:57.354	ID:1	30 25652 43831 0 3 24 2 0 22 49224 0 2737 36094 217 324 8 16 24 3 512 233 1 170 163 65535 65535 0 0 0 0 
15:03.156	ID:1	30 25652 43837 0 6 25 1 0 22 49987 0 3864 53154 128 642 1 8 8 2 512 14 1 207 200 65535 65535 0 0 0 0 
15:21.333	ID:1	30 25652 43855 0 9 25 1 0 22 52261 0 3998 59003 5 476 1 8 8 1 512 21 1 214 207 65535 65535 0 0 0 0 
15:22.828	ID:1	30 25652 43856 0 5 25 2 0 22 52378 0 5833 63216 922 995 7 14 22 2 512 136 1 73 66 65535 65535 0 0 0 0 
15:23.771	ID:1	30 25652 43857 0 10 25 2 0 22 52582 0 3248 40614 218 419 6 11 19 4 512 143 1 80 73 65535 65535 0 0 0 0 
15:24.371	ID:1	30 25652 43858 0 3 25 2 0 22 52672 0 3877 51168 329 550 8 16 24 3 512 217 1 154 147 65535 65535 0 0 0 0 
15:25.576	ID:1	30 25652 43859 0 8 25 1 0 22 52780 0 4756 56419 268 778 1 8 8 1 512 203 1 140 189 65535 65535 0 0 0 0 
15:31.374	ID:1	30 25652 43865 0 7 25 1 0 22 53592 0 4260 48349 343 783 1 8 8 4 512 74 1 11 60 65535 65535 0 0 0 0 
15:32.233	ID:1	30 25652 43866 0 7 26 1 0 22 53702 0 3327 24759 162 516 1 8 8 4 512 65 1 2 251 65535 65535 0 0 0 0 
15:32.542	ID:1	30 25652 43866 0 6 26 1 0 22 53717 0 3963 55509 131 621 1 8 8 2 512 254 1 191 184 65535 65535 0 0 0 0 
15:34.076	ID:1	30 25652 43868 0 4 25 2 0 22 53969 0 3434 47585 189 421 7 11 19 2 512 210 1 147 140 65535 65535 0 0 0 0 
15:38.498	ID:1	30 25652 43872 0 3 26 2 0 22 54514 0 4611 54166 607 665 8 16 24 3 512 201 1 138 131 65535 65535 0 0 0 0 
15:41.832	ID:1	30 25652 43875 0 2 25 3 0 22 54930 0 3546 43203 345 416 5 15 36 1 512 224 1 161 154 65535 65535 0 0 0 0 
15:43.249	ID:1	30 25652 43877 0 9 26 1 0 22 55066 0 3178 41574 143 416 1 8 8 1 512 5 1 198 191 65535 65535 0 0 0 0 
15:45.402	ID:1	30 25652 43879 0 5 26 2 0 22 55292 0 3800 42669 588 667 7 11 19 2 512 120 1 57 50 65535 65535 0 0 0 0 
15:53.517	ID:1	30 25652 43887 0 8 26 1 0 22 56356 0 4066 52972 108 666 1 8 8 1 512 194 1 131 180 65535 65535 0 0 0 0 
15:56.327	ID:1	30 25652 43890 0 4 26 2 0 22 56765 0 3105 41542 131 447 7 9 17 2 512 5 1 198 191 65535 65535 0 0 0 0 
15:58.395	ID:1	30 25652 43892 0 10 26 2 0 22 56990 0 4891 65473 106 663 6 9 17 4 512 127 1 64 113 65535 65535 0 0 0 0 
16:13.074	ID:1	30 25652 43907 0 4 27 2 0 22 58962 0 5679 64434 920 833 7 11 19 2 512 245 1 182 175 65535 65535 0 0 0 0 
16:16.671	ID:1	30 25652 43910 0 2 26 3 0 22 57939 0 3118 44921 20 371 5 12 34 1 512 208 1 145 138 65535 65535 0 0 0 0 
16:16.828	ID:1	30 25652 43910 0 7 27 1 0 22 59125 0 4727 38531 987 1127 1 8 8 4 512 49 1 242 235 65535 65535 0 0 0 0 
16:18.459	ID:1	30 25652 43912 0 8 27 1 0 22 59549 0 3292 47669 10 470 1 8 8 1 512 185 1 122 115 65535 65535 0 0 0 0 
16:19.031	ID:1	30 25652 43913 0 6 27 1 0 22 59699 0 3242 44503 228 535 1 8 8 2 512 238 1 175 168 65535 65535 0 0 0 0 
16:21.520	ID:1	30 25652 43915 0 9 27 1 0 22 59965 0 2503 36579 93 304 1 8 8 1 512 245 1 182 175 65535 65535 0 0 0 0 
16:23.173	ID:1	30 25652 43917 0 10 27 2 0 22 60157 0 3831 46671 375 542 6 11 19 4 512 118 1 55 48 65535 65535 0 0 0 0 
16:23.837	ID:1	30 25652 43917 0 5 27 2 0 22 60179 0 3364 35628 611 602 7 22 30 2 512 104 1 41 90 65535 65535 0 0 0 0 
16:26.374	ID:1	30 25652 43920 0 3 27 2 0 22 60654 0 3089 45897 91 399 8 13 21 3 512 185 1 122 115 65535 65535 0 0 0 0 
16:31.576	ID:1	30 25652 43925 0 2 27 3 0 22 61279 0 4081 49198 550 548 5 13 33 1 512 192 1 129 122 65535 65535 0 0 0 0 
16:33.000	ID:1	30 25652 43927 0 3 28 2 0 22 61503 0 3767 50390 183 509 8 11 19 3 512 169 1 106 155 65535 65535 0 0 0 0 
16:38.092	ID:1	30 25652 43932 0 8 28 1 0 22 62062 0 3317 36769 331 639 1 8 8 1 512 169 1 106 99 65535 65535 0 0 0 0 
16:38.829	ID:1	30 25652 43932 0 5 28 2 0 22 62147 0 5825 56962 1228 1040 7 14 22 2 512 95 1 32 81 65535 65535 0 0 0 0 
16:42.683	ID:1	30 25652 43936 0 9 28 1 0 22 62674 0 2664 40530 5 348 1 8 8 1 512 229 1 166 215 65535 65535 0 0 0 0 
16:45.718	ID:1	30 25652 43939 0 7 28 1 0 22 63108 0 5152 58398 417 944 1 8 8 4 512 33 1 226 219 65535 65535 0 0 0 0 
16:48.526	ID:1	30 25652 43942 0 10 28 2 0 22 63431 0 3995 48217 375 555 6 12 20 4 512 102 1 39 32 65535 65535 0 0 0 0 
16:49.557	ID:1	30 25652 43943 0 6 28 1 0 22 63606 0 4964 57395 519 957 1 8 8 2 512 229 1 166 215 65535 65535 0 0 0 0 
17:02.244	ID:1	30 25652 43956 0 6 29 1 0 22 65230 0 3523 48266 175 535 1 8 8 2 512 220 1 157 150 65535 65535 0 0 0 0 
17:03.582	ID:1	30 25652 43957 0 4 28 2 0 22 64846 0 2953 43993 60 389 7 9 17 2 512 229 1 166 215 65535 65535 0 0 0 0 
17:04.827	ID:1	30 25652 43958 0 2 28 3 0 22 65324 0 4076 60471 50 476 5 11 39 1 512 176 1 113 162 65535 65535 0 0 0 0 
17:07.701	ID:1	30 25652 43961 0 5 29 2 0 22 295 0 4637 54117 659 786 7 12 20 2 512 86 1 23 16 65535 65535 0 0 0 0 
17:10.752	ID:1	30 25652 43964 0 3 29 2 0 22 779 0 2337 36037 15 285 8 9 17 3 512 160 1 97 146 65535 65535 0 0 0 0 
17:11.692	ID:1	30 25652 43965 0 9 29 1 0 22 851 0 3618 55607 5 568 1 8 8 1 512 220 1 157 206 65535 65535 0 0 0 0 
17:13.648	ID:1	30 25652 43967 0 7 29 1 0 22 1147 0 4633 52408 369 891 1 8 8 4 512 17 1 210 203 65535 65535 0 0 0 0 
17:14.344	ID:1	30 25652 43968 0 4 29 2 0 22 1195 0 5624 54547 1084 973 7 14 22 2 512 220 1 157 206 65535 65535 0 0 0 0 
17:19.204	ID:1	30 25652 43973 0 2 29 3 0 22 1797 0 4587 59500 425 709 5 12 31 1 512 167 1 104 153 65535 65535 0 0 0 0 
17:27.608	ID:1	30 25652 43981 0 8 29 1 0 22 2864 0 3544 47023 120 573 1 8 8 1 512 153 1 90 83 65535 65535 0 0 0 0 
17:29.395	ID:1	30 25652 43983 0 10 29 2 0 22 3091 0 2876 38588 136 342 6 10 18 4 512 86 1 23 16 65535 65535 0 0 0 0 
17:33.482	ID:1	30 25652 43987 0 8 30 1 0 22 3616 0 3396 44575 20 505 1 8 8 1 512 137 1 74 67 65535 65535 0 0 0 0 
17:46.516	ID:1	30 25652 44000 0 6 30 1 0 22 5361 0 2845 42357 68 522 1 8 8 2 512 204 1 141 134 65535 65535 0 0 0 0 
17:49.789	ID:1	30 25652 44003 0 9 30 1 0 22 5727 0 2368 36528 2 338 1 8 8 1 512 211 1 148 141 65535 65535 0 0 0 0 
17:52.174	ID:1	30 25652 44006 0 7 30 1 0 22 6078 0 2840 36503 108 457 1 8 8 4 512 1 1 194 243 65535 65535 0 0 0 0 
17:55.827	ID:1	30 25652 44009 0 5 30 2 0 22 6413 0 3539 45268 335 557 7 11 19 2 512 70 1 7 56 65535 65535 0 0 0 0 
17:57.271	ID:1	30 25652 44011 0 10 30 2 0 22 6701 0 4304 53334 253 511 6 12 20 4 512 70 1 7 0 65535 65535 0 0 0 0 
17:58.375	ID:1	30 25652 44012 0 3 30 2 0 22 6883 0 3269 45433 187 436 8 11 19 3 512 151 1 88 137 65535 65535 0 0 0 0 
18:02.453	ID:1	30 25652 44016 0 4 30 2 0 22 7429 0 3492 46250 275 449 7 14 22 2 512 211 1 148 141 65535 65535 0 0 0 0 
18:03.075	ID:1	30 25652 44017 0 8 31 1 0 22 7337 0 4034 55294 109 704 1 8 8 1 512 121 1 58 51 65535 65535 0 0 0 0 
18:10.748	ID:1	30 25652 44024 0 3 31 2 0 22 8474 0 3767 47020 335 491 8 9 17 3 512 142 1 79 128 65535 65535 0 0 0 0 
18:10.886	ID:1	30 25652 44024 0 9 31 1 0 22 8428 0 2686 40398 10 424 1 8 8 1 512 202 1 139 132 65535 65535 0 0 0 0 
18:11.770	ID:1	30 25652 44025 0 10 31 2 0 22 8492 0 4009 53155 51 592 6 10 18 4 512 54 1 247 240 65535 65535 0 0 0 0 
18:15.472	ID:1	30 25652 44029 0 2 30 3 0 22 8634 0 3637 50910 206 436 5 13 34 1 512 158 1 95 88 65535 65535 0 0 0 0 
18:17.687	ID:1	30 25652 44031 0 7 31 1 0 22 9344 0 4999 47127 850 1188 1 8 8 4 512 248 1 185 234 65535 65535 0 0 0 0 
18:20.953	ID:1	30 25652 44035 0 2 31 3 0 22 9673 0 9108 57232 2880 1731 5 14 34 1 512 149 1 86 135 65535 65535 0 0 0 0 
18:26.451	ID:1	30 25652 44040 0 5 31 2 0 22 9943 0 5700 50628 1276 1224 7 12 23 2 512 61 1 254 247 65535 65535 0 0 0 0 
18:29.732	ID:1	30 25652 44043 0 6 31 1 0 22 10892 0 3213 40908 263 666 1 8 8 2 512 255 1 192 185 65535 65535 0 0 0 0 
18:31.328	ID:1	30 25652 44045 0 4 31 2 0 22 11130 0 4206 54886 262 588 7 11 19 2 512 195 1 132 125 65535 65535 0 0 0 0 
18:33.269	ID:1	30 25652 44047 0 10 32 2 0 22 11300 0 3342 41456 375 504 6 12 20 4 512 38 1 231 224 65535 65535 0 0 0 0 
18:38.105	ID:1	30 25652 44052 0 9 32 1 0 22 11912 0 3313 52248 5 527 1 8 8 1 512 193 1 130 123 65535 65535 0 0 0 0 
18:40.375	ID:1	30 25652 44054 0 3 32 2 0 22 12219 0 3894 55876 267 504 8 8 16 3 512 133 1 70 63 65535 65535 0 0 0 0 
18:44.329	ID:1	30 25652 44058 0 4 32 2 0 22 12745 0 3466 48096 70 440 7 9 17 2 512 179 1 116 109 65535 65535 0 0 0 0 
18:48.475	ID:1	30 25652 44062 0 8 32 1 0 22 13215 0 3283 43602 104 609 1 8 8 1 512 105 1 42 91 65535 65535 0 0 0 0 
18:51.953	ID:1	30 25652 44066 0 7 32 1 0 22 13730 0 5703 64255 665 1253 1 8 8 4 512 239 1 176 225 65535 65535 0 0 0 0 
18:53.913	ID:1	30 25652 44067 0 6 32 1 0 22 13988 0 3562 45871 153 607 1 8 8 2 512 246 1 183 232 65535 65535 0 0 0 0 
18:57.826	ID:1	30 25652 44071 0 5 32 2 0 22 14350 0 5574 64749 766 883 7 19 28 2 512 52 1 245 38 65535 65535 0 0 0 0 
19:02.928	ID:1	30 25652 44076 0 8 33 1 0 22 15065 0 4351 54645 287 567 1 8 8 1 512 96 1 33 82 65535 65535 0 0 0 0 
19:05.076	ID:1	30 25652 44079 0 4 33 2 0 22 15444 0 3551 39484 570 676 7 11 19 2 512 170 1 107 100 65535 65535 0 0 0 0 
19:05.437	ID:1	30 25652 44079 0 7 33 1 0 22 15456 0 4999 50107 708 987 1 9 9 4 512 230 1 167 160 65535 65535 0 0 0 0 
19:12.334	ID:1	30 25652 44086 0 2 32 3 0 22 16294 0 3615 49210 275 477 5 14 32 1 512 140 1 77 70 65535 65535 0 0 0 0 
19:12.874	ID:1	30 25652 44086 0 6 33 1 0 22 16415 0 2540 36193 55 413 1 8 8 2 512 237 1 174 223 65535 65535 0 0 0 0 
19:15.827	ID:1	30 25652 44089 0 5 33 2 0 22 16710 0 3633 34019 764 681 7 16 24 2 512 43 1 236 229 65535 65535 0 0 0 0 
19:29.121	ID:1	30 25652 44103 0 3 33 2 0 22 18503 0 3467 46688 265 413 8 11 19 3 512 117 1 54 47 65535 65535 0 0 0 0 
19:29.769	ID:1	30 25652 44103 0 10 33 2 0 22 18460 0 4120 53002 250 563 6 13 21 4 512 29 1 222 215 65535 65535 0 0 0 0 
19:30.594	ID:1	30 25652 44104 0 9 33 1 0 22 18609 0 3408 50023 116 428 1 8 8 1 512 177 1 114 163 65535 65535 0 0 0 0 
19:39.975	ID:1	30 25652 44114 0 9 34 1 0 22 19830 0 2552 36419 10 318 1 8 8 1 512 242 1 179 172 65535 65535 0 0 0 0 
19:42.702	ID:1	30 25652 44116 0 2 33 3 0 22 19735 0 3846 51013 333 483 5 11 36 1 512 131 1 68 61 65535 65535 0 0 0 0 
19:43.371	ID:1	30 25652 44117 0 3 34 2 0 22 19521 0 4928 60056 487 804 8 9 17 3 512 101 1 38 87 65535 65535 0 0 0 0 
19:45.039	ID:1	30 25652 44119 0 7 34 1 0 22 20525 0 3476 36961 518 762 1 8 8 4 512 221 1 158 207 65535 65535 0 0 0 0 
19:46.288	ID:1	30 25652 44120 0 6 34 1 0 22 20692 0 4395 63821 103 783 1 8 8 2 512 228 1 165 158 65535 65535 0 0 0 0 
19:48.771	ID:1	30 25652 44122 0 10 34 2 0 22 19950 0 3393 44174 60 506 6 11 19 4 512 13 1 206 255 65535 65535 0 0 0 0 
19:53.203	ID:1	30 25652 44127 0 4 34 2 0 22 21606 0 3210 45943 138 403 7 9 20 2 512 161 1 98 147 65535 65535 0 0 0 0 
20:00.576	ID:1	30 25652 44134 0 5 34 2 0 22 22436 0 3148 42510 203 410 7 11 19 2 1024 27 1 220 213 65535 65535 0 0 0 0 
20:02.186	ID:1	30 25652 44136 0 8 34 1 0 22 22650 0 4556 55961 436 814 1 8 8 1 1024 87 1 24 17 65535 65535 0 0 0 0 
20:03.386	ID:1	30 25652 44137 0 2 34 3 0 22 22816 0 4190 44941 750 637 5 18 39 1 1024 115 1 52 101 65535 65535 0 0 0 0 
20:05.626	ID:1	30 25652 44139 0 8 35 1 0 22 23090 0 4494 51710 41 631 1 8 8 1 1024 71 1 8 57 65535 65535 0 0 0 0 
20:08.475	ID:1	30 25652 44142 0 6 35 1 0 22 23532 0 3087 42217 28 460 1 8 8 2 1024 212 1 149 142 65535 65535 0 0 0 0 
20:09.500	ID:1	30 25652 44143 0 3 35 2 0 22 23619 0 5358 60003 770 814 8 20 28 3 1024 159 1 96 89 65535 65535 0 0 0 0 
20:12.969	ID:1	30 25652 44147 0 7 35 1 0 22 24100 0 4841 52198 622 1082 1 8 8 4 512 212 1 149 142 65535 65535 0 0 0 0 
20:30.274	ID:1	30 25652 44164 0 10 35 2 0 22 26277 0 4293 46191 651 610 6 18 26 4 512 4 1 197 190 65535 65535 0 0 0 0 
20:32.403	ID:1	30 25652 44166 0 9 35 1 0 22 26542 0 3630 49923 115 473 1 8 8 1 1024 226 1 163 156 65535 65535 0 0 0 0 
20:33.394	ID:1	30 25652 44167 0 2 35 3 0 22 26706 0 4149 57929 40 481 5 14 31 1 1024 106 1 43 92 65535 65535 0 0 0 0 
20:34.892	ID:1	30 25652 44168 0 8 36 1 0 22 26836 0 4003 55734 116 619 1 8 8 1 1024 62 1 255 248 65535 65535 0 0 0 0 
